SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
136,SOFWWIA12AB01884A1,420564,Help Me,ARS0W831187B9AF0B7,,,,Maximilian Hecker,0,174.23628,7,0.897,77.006,4,0,Sleepy Lad,2004
137,SOTZIPQ12AB01803AA,624432,My Plastic Heart,AR91DZT1187FB4C599,52.47859,Birmingham England,-1.9086,Frost,0,336.24771,0,0.954,126.946,3,0.207,My Plastic Heart (Plastic Operator Remix),0
138,SONFOEG12A8C13B8B8,302144,Greatest Hits,ARLAEJO1187B98DB85,,,,FU-Schnickens,0,237.92281,9,0.591,101.871,4,1,True Fuschnick,1992
139,SOPWWAV12A8C13A825,205410,Riot_ Riot_ Upstart,AR0O3AV1187FB4D030,40.71455,New York NY,-74.00712,Agnostic Front,0,92.18567,6,0.282,151.184,1,0,Sickness,1999
140,SOQPFGN12A8C13C1B3,301400,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,39.95227,Philadelphia PA,-75.16237,Kitty Kallen,0,161.38404,8,0.455,121.56,1,0,Mother_ Mother_ Mother_ Pin A Rose On Me,0
141,SOICLQB12A8C13637C,196929,Looking At You: The Club Anthems,ARE26EG1187B990AEF,51.77045,Essex England,0.64255,Sunscreem,0,232.4371,11,0.625,130.201,4,0,Exodus,1995
142,SOFDYGC12A6D4F9059,354680,Inertiatic Esp,ARHUC691187B9AD27F,,Long Beach California,,The Mars Volta,0,266.47465,6,0.501,112.486,4,0.529,Inertiatic Esp,2003
143,SOXNASC12AB01874DF,555336,Game Over,AR02PUA1187FB52574,,,,Hoodfellas,0,227.082,4,0.038,130.011,5,1,If you Seek Amy,0
144,SOALDFI12A8C13A3A8,295041,Prayer: A Windham Hill Collection,ARHY20W1187B9B8262,,,,Steve Erquiaga,0,220.70812,2,0.378,141.706,1,0.125,The 23rd Psalm,0
145,SOCJPAI12AB0185DB1,702585,Manhattan Mayhem (a history of the Dolls),ARS1OWB1187B99EEAD,,New York NY,,New York Dolls,0,210.85995,7,0.844,110.056,4,0,Trash (live Paris),0
146,SOJODCY12A58A7CE98,263238,Visa,ARB4ROA1187B9ACAEC,,Jamaica,,Junior Reid,0,199.75791,1,0,165.469,4,0.462,No Loafting,1994
147,SOZDKSD12AB018A0AC,581662,How We Divide the Cake,ARGXJRQ1241B9C5FDE,,,,Charlie Khan,0,202.29179,9,0.571,140.197,4,0.596,Cheshire Grin,0
148,SOWPJKA12A58A7D131,648863,The Complete Discos Ideal Recordings_ Vol. 1,ARJTZHH11F4C83C530,,,,Carmen Y Laura,0,160.60036,7,0.92,125.45,5,0.498,Paloma Consentida,0
149,SOVVAVA12AF72A9926,151063,bScreamin Jay Hawkins,ARWVOHH1187FB5974,,Cleveland OH,,bScreamin Jay Hawkins,0,150.56934,6,0.405,63.263,1,0,Talk About Me,1995
150,SOFXGUN12A8C13B449,158543,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,ARGP7WY1187FB45464,,,,Edmond Leung,0,230.37342,5,0.631,137.686,4,0,Yi Xiao Shi Chong Yin,0
151,SOGHKOU12AB018C776,707690,bShakin All Over Again,ARWIHGT1269FCCF034,,,,The Shirrows,0,130.76853,0,0.232,123.491,4,0.478,Leave Me Be,0
152,SOIXICA12A58A7A9A5,818083,The Bunny Striker Lee Story,ARIHI8H1187B9B0058,18.11526,Jamaica,-77.27348,Jackie Edwards,0,179.09506,10,0.782,157.177,4,0.472,Ali Baba,2003
153,SOBLUYN12A8AE48167,279598,En Vogue,AR3QRJ91187B98E4C2,48.85692,Paris France,2.34121,Jacques Dutronc,0,151.09179,2,0.263,98.733,4,0.288,bLAventurier,1969
154,SOAEBUV12A8C1335D,240730,Mighty Man,ARX8PZU1187B9AA7E2,32.51461,Shreveport LA,-93.74727,Mighty Joe Young,0,253.51791,11,0.111,119.52,4,0.202,Wishy Washy Woman,0
155,SOWFMJA12AB01837B6,750876,Polyvinyl 2002 - 2003 Sampler,ARDHWW41187B9A86B0,43.07295,Madison WI,-89.38669,Paris_ Texas,0,225.67138,0,0.958,100.532,4,0.183,Hip Replacement,2002
156,SOTPQTD12A58A7E19,23778,The Lonesome Jubilee,ARYVGP31187B9A531A,,Seymour IN,,John Mellencamp,0,216.86812,11,0.335,134.929,4,0.219,Down And Out In Paradise,1987
157,SOMYFOE12AB0183244,511879,Vinyl Replica:  Cualquiera Puede Cantar,ART6QCS1187FB40CBD,,,,Los Aut\xc3\xa9nticos Decadentes,0,153.57342,0,0.065,140.823,4,0.159,El Chorro,1997
158,SOISBPM12A8C132C8E,194915,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),ARSZVAK1187FB4A9F0,,,,Richie Ray & Bobby Cruz,0,370.75546,5,0.763,219.131,7,1,Bomba Camara,0
159,SOTBZNC12A8C13FC85,373037,Hadag Nahash - LIVE,ARHDLVJ11F4C84797A,,,,Hadag Nahash,0,338.9122,4,0.828,167.831,4,0.224,Chalifot (Suits) (Live) (ft. Lioara Itzchak),0
160,SOVPVKY12A6D4F6F86,84929,bSomethings Gotten Hold of My Heart: the Collection,AR0N9BV1187FB3AD01,41.76332,Hartford CT,-72.67407,Gene Pitney,0,166.3473,7,0.648,93.301,4,0,Every Breath I Take,1986
161,SOTJMAA12AB01862F2,341482,Texas Playboys,AR9OLFX1187B9A5762,31.30757,Kosse TX,-96.63166,Bob Willis,0,172.09424,3,0.688,121.923,1,0,Sugar Blues,2000
162,SOTGNAJ12A58A7F3FE,113176,New Direction,ARWGIFV1187B989947,,CHICAGO Illinois,,New Direction,0,265.24689,2,0.364,56.703,1,0,Who Do You Roll With?  (LP Version),1999
163,SOTZUHM12A58A7E054,487835,Ready To Fly,AR2S4CA1187B99632E,,,,FFH,0,263.83628,3,0.775,138.504,4,0.73,Here I Am,2003
164,SOCQGCO12A8C13D2E4,109829,Deluxe Soundsystem,ARRHVGT1187B98D603,51.16418,Germany,10.45415,Dynamite Deluxe,0,148.29669,9,0.59,87.844,4,0.474,Zornig!,2000
165,SONKOFE12AB0187002,511272,bLocked n Loaded,ARFONKU11F4C8431CC,,,,Dickies,0,179.59138,2,0.277,70.183,4,0.293,Gigantor,0
166,SOQAUIF12AC46861CF,597519,Faith,ARVNGA71187FB3C107,,Jackson MS,,Faith Hill,0,207.80363,0,0.441,141.705,4,0.472,Better Days (Album Version),1998
167,SOLFRCH12A67021C28,14979,Tell The People,AR5TQ1T1187FB59492,18.11526,Jamaica,-77.27348,Cornell Campbell,0,184.99873,11,0.424,141.257,4,0.517,Got To Tell The People,1997
168,SOHZYBG12A5829168F,35970,I Apli Methodos Ton Trion,AR4CL6I11C8A4158B4,,,,IMISKOUBRIA featuring Etsi De,0,245.26322,10,0.421,100.003,4,1,Apoliome Re Giorgi (Feat. Etsi De),0
169,SOGOBIT12AB01899DE,647420,The Very Best Of Brenda Lee Vol.2,ARGKD4W1187B990E04,33.71197,Lithonia GA,-84.10599,Brenda Lee,0,173.06077,8,0.637,124.291,1,0,bIf IM Dreaming just Let Me Dream,0
170,SOACXUA12AB017C9A4,395388,Channel 10,AR60ZZX1187FB52E29,,New York NY [Queens],,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,0,256.1824,0,1,201.494,4,0.819,Rotate,2009
171,SOTBDNQ12A67ADBF2A,69802,Ride Ranger Ride,ARHK7A51187FB411D8,40.58751,Redding CA,-122.39293,Roy Rogers,0,185.0771,0,0.524,100.451,3,0.699,bThe Hills Of Old Wyomin,0
172,SOAQRFQ12A8AE46466,236680,Doo-Wop Classics Vol. 9 [Beltone Records],ARXGVSB11F4C842CF3,,,,Opals,0,136.77669,5,0.754,155.611,3,1,Love,0
173,SOTVMJI12AB018638F,813022,JigSaw,ARKAUWC122988EDAD8,40.71455,NY - New York City,-74.00712,George Schuller,0,409.0771,7,0.259,103.022,3,0.792,Distant Cousin,0
174,SOWOWTL12A6D4F9EB9,123609,1964,ARW3V6T1187B9ACAC4,48.39023,Brest France,-4.48622,Miossec,0,225.90649,2,0.613,89.013,3,0.706,D\xc3\xa9sol\xc3\xa9 Pour La Poussi\xc3\xa8re,2004
175,SOKZCJC12AF72A8C79,116947,Zos Kia Cultus,AR1OBRC1187FB59AD4,,POLAND,,Behemoth,0,206.44526,6,0.525,114.929,3,1,Here And Beyond,2002
176,SOTEDAD12A8AE4735F,2004,Snivilisation,ARD5K161187B9AC784,51.27562,Sevenoaks United Kingdom,0.17898,Orbital,0,478.45832,9,0.485,87.982,4,1,Forever,1994
177,SOGWIQR12A8C144C22,428130,The Best Of In The Summertime,AR07VS41187FB37944,,,,Mungo Jerry,0,193.90649,7,0.005,88.58,4,0,bIts A Secret,1995
178,SOICYHD12AB018A5B8,590999,Interstate,ARMZ4PD1187B9ACBCD,,,,20/20,0,221.72689,0,0.735,119.446,4,0.904,I Never Did No Hitler,0
179,SOWGFDH12AB017B2F5,333532,Bloom,ARDE52X1187FB438CD,32.67828,Georgia,-83.22295,Billy Pilgrim,0,220.26404,2,0.795,137.296,4,0,Caroline (LP Version),1995
180,SOQTOZK12A6D4F95AD,40248,Estados,ARDZJ6H1187FB387F2,,,,Moraes Moreira,0,194.87302,2,0.09,128.544,4,0.147,Felicidade,0
181,SOBBWJS12AB0182522,542714,Afriki zouk vol2,ARMW52H1187B98C835,52.88356,UK - England - South East,-1.97406,Betika_ Daouda,0,286.77179,7,0.619,179.999,4,0.807,bCest pas ma faute,0
182,SOCCBOH12A8C13E947,170819,Retro Boosters,ARJ2PGP119B866993D,,,,Rockit,0,217.10322,11,0.551,103.015,4,0.895,Some Kind of Record,0
183,SOLYAED12AB01885EC,715037,Album,ARLPXQE1187B99066C,-6.17144,jakarta,106.82782,Bonita,0,217.88689,11,0.449,104.035,4,0.999,Dead End Sign,0
184,SOFAJOM12A8C141EE4,610672,A Fistful Of 4 Skins,ARQUFQK11F4C83C0D8,,,,4 Skins,0,250.48771,2,0.663,82.98,1,0,New War,0
185,SOUWZWV12AB0181ACF,491917,Lullaby School,ARPTOWL11F50C47FB8,,NY - New York City,,Kris Gruen,0,185.28608,10,0.715,105.217,4,1,Prayer Walk,0
186,SOKDPUY12AB0184594,759481,How Lucky I Am,ARG09R51187FB4D5C2,34.60515,Lawton OK,-98.38983,Bryan White,0,245.81179,8,0.626,151.528,4,0.899,God Gave Me You (Single/LP Version),1999
187,SOWYWXM12AB018C9E9,573679,Ultimate Holt,ARJPZSG1187FB3E985,18.01571,Kingston Jamaica,-76.79731,John Holt,0,209.29261,0,0.657,171.597,4,0.766,Only Just Begun,0
188,SOJUPKT12AAF3B381E,321893,Messiaen: 100th Anniversary Box Set,AR342K51187B98B571,,,,Olivier Messiaen,0,315.08853,3,0.282,85.599,4,0.745,bLa Nativit\xc3\xa9 Du Seigneur (1935) - 9 M\xc3\xa9ditations : I La Vierge Et Lenfant,0
189,SOQZZKI12A67020D38,6968,The Very Best,ARC43071187B990240,,Wisner LA,,Wayne Watson,0,304.19546,2,0.511,114.528,4,0.627,Freedom (LP Version),0
190,SOVQEYV12AF72A06B2,195247,Crowbar,ARWGLPE1187FB3E54C,,Louisiana,,Crowbar,0,270.73261,4,0.723,189.288,4,0,No Quarter,0
191,SOCIACN12AB0189ADC,519747,Humboldt Beginnings,AR82DJK1187B991107,34.05349,Los Angeles CA,-118.24532,The Pharcyde,0,217.88689,2,0,97.594,4,0.684,Storm,2004
192,SORWASK12A6D4FA5ED,226414,Carpe Diem,AREMOC71187B996C2F,,,,Lara Fabian,0,273.13587,2,0.67,109.965,4,1,Ram\xc3\xa8ne Moi,1994
193,SOAVPSK12A58A7ED21,235684,Who?What?Why?When?Where?,ARPKMIM1187FB397DE,,,,Mad Are Sane_ The,0,228.8322,1,0.743,196.196,1,0,Animal Crimes,1984
194,SOIBHJO12A6D4F7774,22455,Personal Business (Explicit),AREB22L1187B9A4BCE,,,,Bad Azz,0,270.39302,2,0,102.922,4,0.591,How We Get Down,0
195,SOAQTZJ12A8C14343C,371969,Piano Voix,ARKJKVO1187FB49D0A,,,,Mich\xc3\xa8le Bernard,0,230.24281,2,0.081,234.361,4,0.996,Canal de jonage,2006
196,SOMVRYP12AB0185AFF,470948,Beasts of Burden,ARWUK9L11C8A42C37,32.58507,Mississippi,-89.87374,Workhorse,0,370.85995,5,0.317,60.15,1,0,Flight of the Elephant,2007
197,SOSLVUL12AB017F892,501703,bThe Flat Earth (Collectors Edition),ARMG34A1187FB548A8,30.08374,Cairo Egypt,31.25536,Thomas Dolby,0,281.05098,0,0.687,114.595,4,0,Marseille (Live On Tour_ 1984),0
198,SOLEPCJ12A6D4F7404,27755,Strictly Personal,ARONRBJ11F50C49E81,,,,Captain Beefheart & The Magic Band,0,206.57587,9,0.289,186.23,4,0.857,On Tomorrow,0
199,SOYFDOO12A8C133DA2,146603,Tell The World About This,AR5995Z1187B9A112,39.73926,Illinois,-89.50409,The Tarriers,0,118.5171,7,0,148.294,4,0.479,Red Apple Juice (LP Version),0
200,SOVSPXE12AB0185D78,805834,Ganz sch\xc3\xb6n turb\xc3\xbclent,ARIVGZI11E2835F1FC,,,,B\xc3\xbclent Ceylan,0,54.15138,2,0.288,78.437,1,0.913,B\xc3\xbclent & Mompfreed: Mompfreedonium,0
201,SOFUUNS12AB018A286,703994,Made In England,ARG4KW31187FB51B7C,,United Kingdom,,Atomic Rooster,0,159.60771,5,0.067,124.714,4,0.355,Little Bit of Inner Air,1972
202,SOQKTJJ12AB0181488,555767,KRAUS - Una Voz Universal,AR5R7791187FB3A8C3,,,,Alfredo Kraus,0,322.29832,2,0.836,110.034,3,0.904,"Los De Arag\xc3\xb3n: Los De Arag\xc3\xb3n""",0
203,SOGWIQS12A8C1339B1,86789,The Flesh,ARBR7II1187B9B821E,40.65507,Brooklyn NY,-73.94888,The Flesh,0,227.00363,5,0,86.09,3,0.959,Sweet Defeat,0
204,SOWPAXV12A67ADA046,68118,Ultimate Girl Groups,ARUQ6301187FB54EBA,,,,Salt-N-Pepa,0,207.62077,4,0.252,127.597,4,0.822,Push It,1988
205,SORGUQZ12AB0184B31,757194,The Death Of Romance,ARQDWBG1187B9891D7,,,,Zeromancer,0,280.08444,2,0.211,120.072,5,0.436,V,2010
206,SONUOCM12A8C141FF0,239673,Karelian Isthmus,ARV8T9T1187B99F3F4,,,,Amorphis,0,332.06812,8,0.769,122.483,4,0.68,The Lost Name of God,1992
207,SOKJUPL12A6D4F8383,29398,Cruzando El R\xc3\xado,ARGNGRI11E2835D567,,,,Tam Tam Go!,0,405.41995,6,0.628,130.402,4,0.222,Atrapados En La Red,1999
208,SOSAOWI12A6D4F7119,28828,Living Years,ARYGSFW1187FB519B1,,United Kingdom,,Mike And The Mechanics,0,193.56689,0,0.551,132.167,4,0.765,Seeing Is Believing,1988
209,SOOSHTY12AAF3B3082,323886,Jazzworks Volume I,ARDXWVZ1187B9B52F1,40.71455,New York,-74.00712,Michael Whalen,0,436.53179,2,0.814,112.706,3,1,A World In Fast Forward,0
210,SOXGMCO12A8C139D60,294799,Richard Strauss: Ein Heldenleben; Tod und Verkl\xc3\xa4rung,ARJDUON1187B989F69,,,,David Zinman,0,227.082,7,0.436,131.917,3,0.513,Des Helden Widersacher,0
211,SOCSLKG12A6D4F5954,81735,Songs About Jane,ARF5M7Q1187FB501E8,,Los Angeles CA,,Maroon 5,0,181.52444,10,0.476,145.999,4,0.593,Through With You,2002
212,SOSGKSM12A6D4F5626,36198,The Very Best Of The Four Pennies,ARZLX2S1187B991A47,,,,The Four Pennies,0,156.57751,1,0.794,101.295,3,0.871,Sweeter Than You,0
213,SOAQMCT12A8C1350DE,313025,Callas Sings Puccini,ARK7ZPW1187B99C170,40.71455,New York NY,-74.00712,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,0,172.90404,2,0.344,109.721,4,0.707,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,0
214,SOJKSPB12A67AD93AE,584987,Le Monde de Pierrot,ARW45YR1187FB3DE95,,,,Pierre Perret,0,277.21098,10,0.506,111.682,3,0.88,Marcel,1994
215,SOELVHE12A8C135E02,146667,Jealous Me Was Killed By Curiosity,ARU2I2B1187FB472E8,33.95319,Marietta GA,-84.54588,Moros Eros,0,224.41751,2,0.144,90.291,1,1,Safety Net (Album Version),2007
216,SOESSPX12AB01807A0,540823,Billo on G.T. Road,ARUP7CF1187FB40EE,,,,Abrar - Ul - Haq,0,301.16526,11,0.456,89.077,4,0.421,Hello Hello,0
217,SOCIALB12AB01811A2,557862,Bone Dry - Original Motion Picture Soundtrack,ARG51IA1187B9B143A,,,,Scott Glasgow,0,154.5922,1,0.878,16.258,1,0,Hunted,0
218,SOGRSPK12A8A9D88E0,277526,Charismatisches Selbstimage - Selbst-Management,ARLMCCW1241B9CE7C,,,,Kurt Tepperwein,0,1203.53914,4,0.716,113.487,4,0.416,Subliminal ohne Naturgeraeusche,0
219,SOHUHHZ12AAA15E72E,321338,Solon k\xc3\xb4no,ARLV03V1187B9A33A9,,,,Djelimady Tounkara,0,487.33995,0,0.654,145.93,4,0.652,Sarank\xc3\xa9gni,2005
220,SOLJMGD12A58A76C3A,620827,Holding Up Half the Sky: Voices of Celtic Women,AR82GTS1187FB5662F,53.41961,Ireland,-8.24055,Mary Black & General Humbert,0,303.75138,7,0.791,99.237,3,0.849,Isle of St. Helena,1984
221,SOJEECD12AB018BDA5,769560,Live Fast_ Love Hard_ Die Young (Best of_ Vol. 1),ARKBTPV1187FB38A79,32.51461,Shreveport LA,-93.74727,Faron Young,0,168.72444,2,0.277,74.894,4,0.763,bIll Be Yours,1994
222,SOCHJTF12AC4686775,599979,PEECHY,ARC95UW1187B9B9A62,43.04181,Milwaukee WI,-87.90684,Speech,0,160.93995,1,0,73.11,5,0.814,A Talk With Dad,2003
223,SOSKXWY12A8C135248,288788,Couka,AR7Y8LR1187B991B6F,,,,Jean Corti,0,183.19628,0,0.822,163.567,1,0.192,bCEtait Bien,2001
224,SORHGGM12AB01878D5,774717,Gluck: Orf\xc3\xa9e et Euridice,AR4B1LP1187FB55C83,,,,Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos,0,87.32689,7,0.595,36.624,1,0,Eurydice! ombre ch\xc3\xa8re!,0
225,SOJPQLG12A8C140660,437093,Another Last Shot,ARBQ5TQ1187B992B8A,,CANADA - Ontario,,Vivian,0,283.79383,7,0.509,145.021,4,0,Another Last Shot (Album Version),0
226,SOBNTOJ12A8C133435,285172,Rundown/Welcome To The Jungle,AR71A931187B99CDD9,,,,Harry Gregson-Williams,0,95.9473,10,0.143,145.971,3,0.421,Whip Fight,2003
227,SORLVXI12A8AE45E37,135645,Live In Paris,ARAIABB1187B9AC6E2,,Paddington London England,,Seal,0,304.14322,5,0.545,133.193,5,0.806,Prayer For The Dying (Live In Paris),2005
228,SOVTIJE12AB017F8D9,620815,Smoothe Urban Jazz,ARTZMXB1187B990A55,,,,Streetwize,0,302.13179,10,0.51,101.311,4,1,bU Dont Have To Call,0
229,SOPMXHY12A6D4F7DBC,27412,Roses,AR1DR0E1187FB48F61,,Cross Lane WV,,Kathy Mattea,0,124.83873,9,0.019,79.091,7,0.911,Isle Of Inishmore - Part 1 (Air),2002
230,SOVGYIW12AB018186F,343267,Decisions,ARFCOGY1187FB454B4,,Detroit MI,,The Winans,0,288.26077,10,0.625,106.515,4,0.848,Breaking Of Day (Album Version),0
231,SONJNMA12A6701DFDE,14580,Brushfire Fairytales,ARC8CQZ1187B98DECA,,Galveston TX,,Jack Johnson,0,207.09832,11,0.559,147.602,4,0,Inaudible Melodies,2000
232,SOCLHLD12A6701E65,14905,Raindrops - The Best Of...,AR8WHEJ1187B98CDCA,34.7519,Blythesville AR,-92.13055,Dee Clark,0,170.65751,7,0.581,148.341,1,0,Leroy Bown,0
233,SOOYMFA12AB017E3C1,549514,Homework,ARXGWZP11F4C83C075,,,,Leon Lai,0,210.9122,9,0.422,86.005,4,0.804,Yi Ba Xiang Shui Yin,0
234,SOIPZVD12AB0186501,673446,Nervous Nitelife: Tom Stephan,ARC39PE1187B9B2C01,,,,Bingo Players,0,171.49342,1,0.44,128.013,4,0.525,Get Up (Diplo Mix),0
235,SOSINEG12A58A7D528,709510,The King Is Dead,ARSCJQW1187B9B3523,,Vrsac,,Hoods,0,175.3073,6,0.348,60.308,4,0.471,Heartless,0
236,SOEYALK12A8C143123,610227,bKaraoke: 60s Star Power - Singing to the Hits,ARALP6I1187B989E27,40.86034,Passaic NJ,-74.12374,The Shirelles,0,132.33587,5,0.696,116.764,4,0.765,Foolish Little Girl,1963
237,SOOTJIQ12A8C1368B9,149618,El N\xc3\xbamero Imperfecto,ARAI2ZO1187B9A0536,,,,Catupecu Machu,0,266.1873,1,0.717,126.992,4,0.99,A Veces Vuelvo,2004
238,SOGRTXS12AB017CCFC,543440,Astronauta Tupy,AR95CRV1187B9AFD6D,,,,Pedro Luis e a Parede,0,229.45914,0,0.707,159.134,4,0.62,Soul,1997
239,SONEGFT12A8C142567,539435,The Way That I Am,ARF3GX71187FB3EB66,,Medicine Lodge KS,,Martina McBride,0,198.42567,4,0.002,175.954,7,0,Heart Trouble,1993
240,SOPAHBW12A6D4F7638,129349,Punto y aparte,AR2K2CM1187B98D4F1,36.71832,MalagaSpanija,-4.42016,Fran Perea,0,173.08689,4,0.215,90.645,1,0.868,Entonces,2005
241,SOGPIOY12A58A7F7AD,132684,Rolling Stone Originals - online single 93744-6,ARW071B1187B9A603C,,California,,Unwritten Law,0,199.67955,11,0.631,80.472,4,0,Save Me (Rolling Stone Original Version),0
242,SOGWPDK12A81C2242F,131510,Well Deep: Ten Years Of Big Dada,ARU9KWP1187B98B2A7,,,,Busdriver,0,240.71791,8,0.901,123.998,5,0.492,Unemployed Black Astronaut,2005
243,SOVASWH12A8C13E3CE,161800,bGood Rockin Tonight - Live In San Francisco,AR6KK741187B98C9E9,,New Orleans LA,,Roy Brown,0,227.082,0,0.602,157.087,4,0,Good Rocking Tonight,0
244,SOQXARY12A8C13F68C,174291,Tributo A Taiguara,ARYKF861187B99C74,,,,Pery Ribeiro,0,195.68281,2,1,87.61,1,0.86,Piano E Viola,0
245,SOFQVFL12A6701F8DC,5278,Reach 454,AR08DYV1187B99A0D7,40.71455,New York NY,-74.00712,Reach 454,0,237.19138,7,0.012,95.953,4,0.762,6 Yrs (Album Version ),2003
246,SOEOYBN12A6D4F9E2C,31407,Apologize For Nothing,ARSS4Y41187B9B0AC6,38.41982,Huntington WV,-82.44537,Bobaflex,0,147.43465,10,0.005,93.033,4,0.632,Turn The Heat Up,2005
247,SOULPEW12A8C13E4F7,222538,Hard Candy,ARBEOHF1187B9B044D,,Bay City MI,,Madonna,0,277.99465,10,0.334,127.999,4,0,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],2008
248,SOICMNM12A6D4F89C3,356091,If They Want It,AR3FE581187FB3F90A,,New York NY [Queens],,DJ Clue / Fabolous Sport,0,242.75546,11,0.411,193.919,4,1,If They Want It,0
249,SOYSZGR12A8C14015C,748094,Demonica,AR1OBRC1187FB59AD4,,POLAND,,Behemoth,0,188.08118,5,0.073,139.115,4,0,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),0
250,SOVXKMW12A8C1414C1,307550,The Greatest Hits,ARH0Z131187B9B69E9,40.8079,Harlem New York NY,-73.9454,Kool Moe Dee,0,397.5571,6,0.042,107.022,4,1,Death Blow,1991
251,SOAPDWC12AC468BB3,783787,GetDarker Presents THIS IS DUBSTEP 2,ARNBIUE1187FB3E846,51.50632,London United Kingdom,-0.12714,Benga,0,277.55057,11,0.015,87.468,5,1,The Future,2006
252,SOCKRKE12AB018DD02,762519,Talk To Your Daughter,AR7BMMV1187FB5B2D7,39.15093,Ukiah CA,-123.2079,Robben Ford,0,250.53995,0,0.67,137.23,4,0.341,Talk To Your Daughter (Album Version),1988
253,SOLKCWP12AB01890A4,673082,Rev,ARIVB351187B9B485E,,MILWAUKEE Wisconsin,,Porno For Pyros,0,222.77179,0,0.535,194.691,7,0.505,100 Ways ( LP Version ),0
254,SOTGNGT12A8C142826,320241,Whole Lotta Live 1998,AR7PPJV1187FB397CC,,,,The James Taylor Quartet,0,315.14077,0,0.393,106.552,4,0.598,Creation,1996
255,SOXVFFI12AF72A1065,371292,We Sing of Only Blood or Love,AR2BG0R1187FB398C3,29.59733,Houma LA,-90.71913,Dax Riggs,0,157.36118,8,0.566,75.452,1,0,bDidnt Know Yet What Id Know When I Was Bleedin,2007
256,SOFFUHF12AC4689476,790939,Zoo Is Sad_ People Are Cruel,ARAO0RA1187FB587F2,,Hong Kong,,My Little Airport,0,125.70077,2,0.01,92.975,3,1,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,0
257,SOSTESB12A6D4F9A66,59669,Heartbeat,ARNMWP51187FB3E963,41.88415,Chicago IL,-87.63241,Curtis Mayfield,0,411.92444,8,0.381,237.466,4,0.352,You Better Stop,1979
258,SOSAQJU12AC90755D2,692717,The Best Of The Ronettes,ARCHKD91187B9A0A42,40.71455,New York NY [The Bronx],-74.00712,The Ronettes,0,177.81506,7,0.797,114.047,4,0.148,Born To Be Together,1991
259,SOGMSIS12A58A7C45D,150859,Collecton,ARB45GQ1187B98D2B4,,,,DeGarmo & Key,0,275.74812,7,0.652,132.786,1,0,Jericho  (Straight On Album Version),0
260,SOYWNEA12AB018826D,680480,Les plus grandes chansons,ARJJ8I01187FB4CE98,37.76509,Jaen,-3.79068,Jos\xc3\xa9lito,0,205.45261,8,0.317,116.618,5,0.182,Soleil rouge,0
261,SOFFOFH12A8AE45129,279019,Body And Soul,ARWPYQI1187FB4D55A,53.45644,Newton-le-Willows Merseyside England,-2.63265,Rick Astley,0,215.09179,8,0.626,150.112,4,0.269,Hopelessly,1993
262,SOZVMQJ12AB018D482,767061,Gone But Not Forgotten - Oscar Peterson,ARZKUQI11F4C8467A5,,,,Oscar Peterson Trio,0,185.70404,7,0.483,138.256,4,0,I Got Rhythm,0
263,SOKJMKB12AB0189C12,470183,Abstract Mind EP,ARXFY0N11C8A423D05,,,,Juan Farcik,0,295.02649,9,0.097,124.969,7,0.941,Sunday Cream,0
264,SOFGAJF12A8C141DA3,7106,Lost Together,ARD842G1187B997376,43.64856,Toronto Ontario Canada,-79.38533,Blue Rodeo,0,280.65914,7,0.345,126.1,4,0.415,Fools Like You,1992
265,SOAMZKG12A8C13797C,154491,Donizetti: Anna Bolena,ARK7ZPW1187B99C170,40.71455,New York NY,-74.00712,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,0,102.68689,2,0.688,111.643,4,0.4,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,0
266,SOPZHFK12A8C135493,198434,Sleep Through The Static,ARC8CQZ1187B98DECA,,Galveston TX,,Jack Johnson,0,236.19873,0,1,241.818,4,0.359,Adrift,2008
267,SOCJGSX12AAF3B4DA9,384165,Alles kommt wie es kommt,AR6BUE51187B9B5D71,37.82245,Kentucky,-85.69091,Markus,0,176.97914,5,0.513,130.023,4,0.334,Du machst mich irgendwann verr\xc3\xbcckt,0
